customerID,churn_probability,predicted_churn,actual_churn,split,Contract,PaymentMethod,InternetService,tenure,MonthlyCharges
7563-BIUPC,0.734625,1,1,train,Month-to-month,Electronic check,Fiber optic,5,80.6
5027-YOCXN,0.11123,0,0,test,One year,Credit card (automatic),Fiber optic,51,110.05
3973-SKMLN,0.008496,0,0,train,Two year,Credit card (automatic),No,71,19.9
2321-OMBXY,0.028728,0,1,train,One year,Credit card (automatic),DSL,38,80.3
2840-XANRC,0.619723,1,1,train,Month-to-month,Electronic check,Fiber optic,24,93.15
6745-JEFZB,0.354417,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,35,91.5
5020-ZSTTY,0.059287,0,1,train,One year,Bank transfer (automatic),DSL,54,82.45
9880-TDQAC,0.039835,0,0,train,Two year,Electronic check,DSL,72,60.0
8705-WZCYL,0.492441,1,0,train,Month-to-month,Electronic check,DSL,1,44.8
7102-JJVTX,0.092235,0,0,train,One year,Mailed check,DSL,9,48.6
8626-PTQGE,0.021462,0,0,test,Two year,Bank transfer (automatic),DSL,69,60.05
4983-CLMLV,0.400383,1,0,test,Month-to-month,Credit card (automatic),Fiber optic,52,102.7
5701-YVSVF,0.658164,1,0,train,Month-to-month,Electronic check,Fiber optic,11,82.9
5804-LEPIM,0.743158,1,1,train,Month-to-month,Electronic check,Fiber optic,2,70.35
5697-GOMBF,0.401419,1,0,train,Month-to-month,Electronic check,DSL,28,35.9
2739-CACDQ,0.525756,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,17,82.65
9385-EHGDO,0.014492,0,0,train,Two year,Mailed check,No,35,19.85
9498-FIMXL,0.121618,0,0,train,One year,Mailed check,No,8,19.2
2379-GYFLQ,0.193135,0,0,train,One year,Credit card (automatic),Fiber optic,46,94.9
0122-OAHPZ,0.746086,1,1,train,Month-to-month,Electronic check,Fiber optic,7,73.85
2868-SNELZ,0.681933,1,1,train,Month-to-month,Mailed check,Fiber optic,2,80.6
4322-RCYMT,0.035453,0,1,train,One year,Bank transfer (automatic),DSL,68,75.8
6680-NENYN,0.194032,0,1,train,Two year,Electronic check,Fiber optic,43,104.6
2088-IEBAU,0.030016,0,0,test,Two year,Electronic check,DSL,68,88.15
7982-VCELR,0.355294,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,36,94.8
1343-EHPYB,0.46996,1,1,train,Month-to-month,Electronic check,Fiber optic,63,103.4
6035-BXTTY,0.102732,0,0,train,Month-to-month,Bank transfer (automatic),DSL,32,54.65
6885-PKOAM,0.012506,0,0,train,Two year,Credit card (automatic),DSL,71,85.75
7520-HQWJU,0.056239,0,0,test,Month-to-month,Bank transfer (automatic),DSL,66,67.45
9639-BUJXT,0.016198,0,0,train,One year,Mailed check,No,63,20.5
5924-SNGKP,0.02069,0,0,test,One year,Credit card (automatic),No,41,20.25
0021-IKXGC,0.82476,1,0,train,Month-to-month,Electronic check,Fiber optic,1,72.1
2034-GDRCN,0.815899,1,1,test,Month-to-month,Electronic check,Fiber optic,2,90.4
8966-SNIZF,0.00522,0,0,train,Two year,Bank transfer (automatic),No,70,19.45
6243-OZGFH,0.465151,1,0,train,Month-to-month,Electronic check,DSL,23,44.95
4654-DLAMQ,0.074815,0,0,train,One year,Bank transfer (automatic),Fiber optic,64,97.0
0513-RBGPE,0.021165,0,0,test,Two year,Credit card (automatic),DSL,37,62.8
5160-UXJED,0.070653,0,0,train,One year,Mailed check,DSL,17,44.6
4115-NZRKS,0.811967,1,0,test,Month-to-month,Electronic check,Fiber optic,7,89.15
0219-YTZUE,0.63144,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,4,84.8
0623-IIHUG,0.289255,1,1,train,Month-to-month,Electronic check,DSL,21,41.9
4572-DVCGN,0.669584,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,10,80.25
3351-NGXYI,0.287066,1,0,train,Month-to-month,Electronic check,DSL,16,54.1
8984-EYLLL,0.10292,0,0,train,Two year,Electronic check,Fiber optic,64,105.25
9057-MSWCO,0.139975,0,1,train,Month-to-month,Credit card (automatic),DSL,27,30.75
9833-TGFHX,0.219734,0,0,train,One year,Electronic check,Fiber optic,42,97.1
9294-TDIPC,0.129991,0,0,train,Month-to-month,Mailed check,No,5,20.2
5229-DTFYB,0.082024,0,0,train,Two year,Bank transfer (automatic),Fiber optic,41,98.8
0104-PPXDV,0.043871,0,0,train,One year,Credit card (automatic),DSL,58,50.3
5176-LMJXE,0.010072,0,0,train,Two year,Mailed check,No,47,20.55
3583-KRKMD,0.327507,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,18,75.9
1010-DIAUQ,0.63538,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,5,96.5
9069-LGEUL,0.155799,0,0,train,Month-to-month,Bank transfer (automatic),DSL,23,59.95
7302-ZHMHP,0.199513,0,0,train,Month-to-month,Mailed check,No,1,19.15
9571-EDEBV,0.181356,0,0,train,One year,Credit card (automatic),Fiber optic,71,98.65
3520-FJGCV,0.040936,0,0,train,Two year,Credit card (automatic),Fiber optic,72,112.6
6563-VRERX,0.023841,0,0,train,One year,Mailed check,No,33,20.6
0259-GBZSH,0.826081,1,1,train,Month-to-month,Electronic check,Fiber optic,2,85.65
6122-EFVKN,0.017521,0,0,train,Two year,Mailed check,DSL,24,35.75
2805-EDJPQ,0.15661,0,0,train,One year,Credit card (automatic),Fiber optic,56,99.75
6862-CQUMB,0.367441,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,37,96.1
7156-MXBJE,0.066702,0,0,train,One year,Credit card (automatic),DSL,43,85.1
6158-HDPXZ,0.46547,1,0,test,Month-to-month,Mailed check,DSL,1,25.35
9601-BRXPO,0.504841,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,25,104.95
2863-IMQDR,0.023736,0,0,train,Two year,Electronic check,DSL,61,89.65
5686-CMAWK,0.222819,0,0,train,One year,Electronic check,Fiber optic,17,86.75
5651-CRHKQ,0.104711,0,0,train,One year,Bank transfer (automatic),Fiber optic,41,86.2
6905-NIQIN,0.311643,1,1,train,Month-to-month,Mailed check,DSL,1,50.65
8204-YJCLA,0.014969,0,0,train,Two year,Bank transfer (automatic),DSL,72,64.8
5167-ZFFMM,0.748788,1,1,test,Month-to-month,Credit card (automatic),Fiber optic,1,90.85
6583-SZVGP,0.104279,0,0,test,Two year,Bank transfer (automatic),Fiber optic,48,108.1
4895-TMWIR,0.161271,0,1,train,Month-to-month,Mailed check,No,11,19.95
0533-BNWKF,0.433534,1,1,train,Month-to-month,Electronic check,Fiber optic,55,85.45
1708-PBBOA,0.085113,0,0,train,One year,Electronic check,DSL,42,54.75
8782-LKFPK,0.409462,1,0,train,Month-to-month,Mailed check,Fiber optic,44,90.4
5522-JBWMO,0.354422,1,0,train,Month-to-month,Electronic check,DSL,1,44.0
3597-MVHJT,0.595186,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,27,95.6
9774-NRNAU,0.298931,1,0,train,Month-to-month,Bank transfer (automatic),DSL,27,84.8
0224-RLWWD,0.516432,1,0,train,Month-to-month,Electronic check,DSL,2,44.3
9967-ATRFS,0.069502,0,0,train,Month-to-month,Mailed check,No,19,19.9
3951-NJCVI,0.591609,1,0,train,Month-to-month,Electronic check,Fiber optic,42,95.05
2977-CEBSX,0.02409,0,0,train,Two year,Credit card (automatic),DSL,66,90.05
0177-PXBAT,0.460844,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,33,109.9
6599-CEBNN,0.274378,1,1,train,Month-to-month,Credit card (automatic),Fiber optic,34,73.95
2519-ERQOJ,0.428925,1,0,train,Month-to-month,Electronic check,DSL,33,54.6
5876-QMYLD,0.026303,0,0,train,One year,Mailed check,No,23,20.05
2277-AXSDC,0.028109,0,0,train,One year,Bank transfer (automatic),No,32,19.75
9442-JTWDL,0.071661,0,0,train,One year,Credit card (automatic),No,11,20.05
0979-PHULV,0.302965,1,1,test,Month-to-month,Credit card (automatic),Fiber optic,69,99.45
3067-SVMTC,0.011464,0,0,train,One year,Bank transfer (automatic),DSL,68,55.9
5495-GPSRW,0.024162,0,0,test,Two year,Mailed check,No,20,19.7
7606-BPHHN,0.006726,0,0,test,Two year,Credit card (automatic),No,72,19.8
4742-DRORA,0.142552,0,0,train,One year,Bank transfer (automatic),Fiber optic,60,95.4
0111-KLBQG,0.431703,1,0,train,Month-to-month,Mailed check,Fiber optic,32,93.95
4800-VHZKI,0.227466,0,1,train,Month-to-month,Mailed check,No,1,19.9
7989-CHGTL,0.251687,1,1,train,Month-to-month,Mailed check,No,1,19.6
0334-GDDSO,0.788204,1,1,train,Month-to-month,Electronic check,Fiber optic,3,81.35
4163-NCJAK,0.035755,0,0,train,One year,Bank transfer (automatic),No,46,24.45
5233-AOZUF,0.52334,1,0,train,Month-to-month,Electronic check,Fiber optic,29,74.95
5973-EJGDP,0.35904,1,0,train,Month-to-month,Electronic check,Fiber optic,51,87.35
1996-DBMUS,0.230493,0,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,48,70.65
7916-VCCPB,0.278326,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,16,73.25
4686-GEFRM,0.046615,0,0,train,Two year,Bank transfer (automatic),Fiber optic,70,98.7
5249-QYHEX,0.013187,0,0,train,Two year,Mailed check,No,40,24.8
0578-SKVMF,0.305356,1,1,train,Month-to-month,Electronic check,Fiber optic,22,83.3
5564-NEMQO,0.699069,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,1,75.3
2233-FAGXV,0.250908,1,0,train,Month-to-month,Mailed check,No,5,24.3
5605-IYGFG,0.584387,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,7,69.85
7663-ZTEGJ,0.172435,0,0,train,One year,Credit card (automatic),Fiber optic,29,100.55
3935-TBRZZ,0.019259,0,0,train,One year,Mailed check,No,44,25.7
8111-BKVDS,0.254621,1,0,train,Month-to-month,Bank transfer (automatic),DSL,10,40.7
2055-SIFSS,0.135516,0,0,train,Month-to-month,Bank transfer (automatic),DSL,55,51.65
2806-MLNTI,0.353585,1,0,train,One year,Bank transfer (automatic),Fiber optic,52,105.1
8734-DKSTZ,0.71466,1,0,train,Month-to-month,Electronic check,Fiber optic,10,85.95
4360-PNRQB,0.473445,1,0,test,Month-to-month,Bank transfer (automatic),Fiber optic,18,75.6
6152-ONASV,0.019192,0,0,train,One year,Bank transfer (automatic),DSL,68,58.25
9063-ZGTUY,0.0362,0,1,train,Month-to-month,Mailed check,No,61,19.4
7781-HVGMK,0.012909,0,0,train,Two year,Credit card (automatic),DSL,72,65.2
2181-UAESM,0.347794,1,0,train,Month-to-month,Electronic check,DSL,2,53.45
2957-LOLHO,0.333468,1,1,train,Month-to-month,Bank transfer (automatic),DSL,12,45.4
6048-NJXHX,0.017757,0,0,train,Two year,Electronic check,No,41,19.75
2320-SLKMB,0.235249,0,0,train,Month-to-month,Credit card (automatic),DSL,26,44.45
4980-URKXC,0.02382,0,0,train,One year,Bank transfer (automatic),No,36,20.85
4376-KFVRS,0.036487,0,0,test,Two year,Credit card (automatic),Fiber optic,72,114.05
5886-VLQVU,0.334918,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,35,89.85
3577-AMVUX,0.291156,1,0,train,Month-to-month,Mailed check,DSL,1,55.05
0771-WLCLA,0.463924,1,0,train,Month-to-month,Electronic check,Fiber optic,16,112.95
5628-RKIFK,0.363201,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,49,101.55
0206-TBWLC,0.16894,0,0,train,One year,Mailed check,Fiber optic,54,114.65
2937-FTHUR,0.240827,1,0,train,Month-to-month,Electronic check,DSL,18,64.8
1910-FMXJM,0.400238,1,0,train,Month-to-month,Electronic check,Fiber optic,36,80.4
7752-XUSCI,0.491372,1,1,train,Month-to-month,Electronic check,Fiber optic,60,105.9
4110-PFEUZ,0.570144,1,1,train,Month-to-month,Mailed check,Fiber optic,1,69.55
0732-OCQOC,0.017968,0,0,test,Two year,Bank transfer (automatic),No,52,25.05
5168-MSWXT,0.751385,1,0,train,Month-to-month,Electronic check,Fiber optic,8,94.75
1090-ESELR,0.016875,0,0,test,Two year,Bank transfer (automatic),Fiber optic,72,105.5
8592-PLTMQ,0.021377,0,0,train,One year,Mailed check,No,64,24.7
5760-WRAHC,0.170264,0,0,train,Month-to-month,Mailed check,DSL,22,69.75
8847-GEOOQ,0.177403,0,0,train,Month-to-month,Bank transfer (automatic),DSL,60,60.2
0256-LTHVJ,0.462403,1,1,test,Month-to-month,Electronic check,Fiber optic,28,81.05
4785-FCIFB,0.011711,0,0,test,Two year,Mailed check,No,61,24.4
8313-NDOIA,0.588661,1,0,train,Month-to-month,Electronic check,Fiber optic,24,104.15
5149-CUZUJ,0.115821,0,0,train,One year,Bank transfer (automatic),Fiber optic,28,92.9
0942-KOWSM,0.030021,0,0,train,Two year,Bank transfer (automatic),DSL,30,80.8
4237-CLSMM,0.192882,0,0,test,Month-to-month,Mailed check,No,2,20.0
1452-VOQCH,0.780674,1,0,train,Month-to-month,Electronic check,Fiber optic,1,75.1
4719-UMSIY,0.153007,0,0,train,Month-to-month,Mailed check,No,6,19.65
6614-VBEGU,0.221039,0,0,train,Month-to-month,Bank transfer (automatic),DSL,24,69.45
0880-TKATG,0.785521,1,1,train,Month-to-month,Electronic check,Fiber optic,4,101.15
3811-VBYBZ,0.828278,1,1,train,Month-to-month,Electronic check,Fiber optic,7,99.8
1480-BKXGA,0.062926,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,116.05
2996-XAUVF,0.030467,0,0,train,Two year,Mailed check,DSL,70,40.05
9076-AXYIK,0.124811,0,0,train,Two year,Electronic check,Fiber optic,64,102.1
5968-XQIVE,0.136168,0,0,train,One year,Electronic check,Fiber optic,72,89.7
8896-RAZCR,0.008336,0,0,train,Two year,Mailed check,No,44,19.9
4640-UHDOS,0.248097,1,1,test,Month-to-month,Electronic check,DSL,13,55.95
4933-IKULF,0.043088,0,0,train,One year,Mailed check,No,17,20.65
3583-EKAPL,0.580992,1,1,train,Month-to-month,Electronic check,DSL,1,55.0
1304-BCCFO,0.496753,1,0,train,Month-to-month,Mailed check,DSL,9,70.05
4104-PVRPS,0.068859,0,0,train,Month-to-month,Mailed check,DSL,24,53.6
9399-APLBT,0.635702,1,1,train,Month-to-month,Electronic check,Fiber optic,1,74.7
2359-KMGLI,0.483977,1,1,train,Month-to-month,Electronic check,Fiber optic,24,80.25
3780-DDGSE,0.205091,0,0,test,Month-to-month,Electronic check,DSL,35,76.05
4431-EDMIQ,0.242277,1,0,train,Month-to-month,Electronic check,DSL,7,75.7
0306-JAELE,0.721241,1,1,train,Month-to-month,Electronic check,Fiber optic,5,96.1
6227-HWPWX,0.283515,1,1,test,Month-to-month,Bank transfer (automatic),Fiber optic,15,69.0
0486-LGCCH,0.032257,0,0,train,Two year,Mailed check,No,11,19.65
0447-BEMNG,0.128044,0,1,test,Month-to-month,Bank transfer (automatic),DSL,48,45.3
4612-SSVHJ,0.594318,1,0,train,Month-to-month,Electronic check,Fiber optic,20,81.45
5168-MQQCA,0.111291,0,0,train,One year,Bank transfer (automatic),Fiber optic,72,108.5
5949-XIKAE,0.694933,1,1,train,Month-to-month,Electronic check,Fiber optic,8,83.55
7971-HLVXI,0.059467,0,0,test,Two year,Credit card (automatic),Fiber optic,72,84.5
9094-AZPHK,0.694604,1,0,train,Month-to-month,Electronic check,Fiber optic,15,100.15
3649-JPUGY,0.023178,0,0,test,Two year,Bank transfer (automatic),DSL,72,88.6
4472-LVYGI,0.116716,0,0,train,Two year,Bank transfer (automatic),DSL,0,52.55
8372-JUXUI,0.745864,1,1,train,Month-to-month,Electronic check,Fiber optic,1,74.35
3552-CTCYF,0.100845,0,0,train,Two year,Bank transfer (automatic),Fiber optic,63,104.8
6778-YSNIH,0.559193,1,0,train,Month-to-month,Electronic check,DSL,2,59.0
0388-EOPEX,0.643103,1,1,test,Month-to-month,Electronic check,Fiber optic,2,74.4
5756-OZRIO,0.073943,0,0,train,One year,Bank transfer (automatic),DSL,61,64.05
6579-JPICP,0.190371,0,0,train,Month-to-month,Mailed check,No,1,20.4
8205-OTCHB,0.152924,0,1,train,One year,Bank transfer (automatic),DSL,22,43.75
4134-BSXLX,0.057842,0,0,train,Month-to-month,Mailed check,DSL,28,60.9
0505-SPOOW,0.004568,0,0,train,Two year,Bank transfer (automatic),No,70,19.8
6235-VDHOM,0.504445,1,1,train,Month-to-month,Electronic check,DSL,5,28.45
7783-YKGDV,0.628978,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,12,99.7
4374-YMUSQ,0.144682,0,0,train,One year,Credit card (automatic),Fiber optic,34,116.25
4513-CXYIX,0.049069,0,0,train,Two year,Credit card (automatic),Fiber optic,71,80.7
3957-HHLMR,0.029193,0,0,train,One year,Bank transfer (automatic),DSL,70,65.2
7803-XOCCZ,0.143318,0,0,test,Month-to-month,Bank transfer (automatic),Fiber optic,52,84.05
5736-YEJAX,0.01446,0,0,train,Two year,Credit card (automatic),DSL,69,79.45
5609-CEBID,0.558534,1,1,train,Month-to-month,Electronic check,Fiber optic,20,94.1
8981-FJGLA,0.619647,1,0,train,Month-to-month,Mailed check,Fiber optic,11,78.0
7218-HKQFK,0.77536,1,1,test,Month-to-month,Electronic check,Fiber optic,2,94.2
4636-QRJKY,0.674223,1,1,train,Month-to-month,Electronic check,Fiber optic,6,80.5
1135-LMECX,0.194891,0,0,train,Month-to-month,Mailed check,No,1,19.85
4332-MUOEZ,0.113228,0,0,test,One year,Credit card (automatic),Fiber optic,20,94.3
8535-SFUTN,0.408309,1,0,train,Month-to-month,Electronic check,Fiber optic,61,106.45
5956-VKDTT,0.793815,1,1,train,Month-to-month,Electronic check,Fiber optic,5,74.35
8677-HDZEE,0.37655,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,56,105.45
2475-MROZF,0.241626,1,0,train,Month-to-month,Credit card (automatic),Fiber optic,30,95.0
9412-GHEEC,0.337796,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,40,104.8
3482-ABPKK,0.035439,0,0,train,One year,Mailed check,DSL,28,54.3
6705-LXORM,0.646263,1,0,test,Month-to-month,Electronic check,Fiber optic,5,70.05
0257-ZESQC,0.33189,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,27,75.2
7531-GQHME,0.119276,0,0,test,Month-to-month,Credit card (automatic),No,12,20.05
5174-ITUMV,0.21686,0,0,train,One year,Electronic check,Fiber optic,67,105.4
4109-CYRBD,0.363295,1,0,train,Month-to-month,Electronic check,DSL,29,51.6
0913-XWSCN,0.274902,1,0,test,Month-to-month,Bank transfer (automatic),Fiber optic,55,85.5
6825-UYPFK,0.32898,1,1,test,Month-to-month,Bank transfer (automatic),Fiber optic,23,75.6
8397-MVTAZ,0.631938,1,1,test,Month-to-month,Electronic check,Fiber optic,34,100.05
0750-EBAIU,0.166963,0,0,train,One year,Electronic check,Fiber optic,52,91.25
8606-CIQUL,0.04864,0,0,train,Two year,Credit card (automatic),Fiber optic,72,115.75
3571-DPYUH,0.130762,0,0,test,One year,Credit card (automatic),Fiber optic,58,94.7
7601-GNDYK,0.011699,0,0,train,Two year,Mailed check,No,35,19.6
0356-OBMAC,0.088495,0,0,train,Two year,Bank transfer (automatic),Fiber optic,56,99.9
8067-NIOYM,0.016454,0,0,train,Two year,Credit card (automatic),No,24,21.1
1403-GYAFU,0.004214,0,0,test,Two year,Credit card (automatic),No,70,20.05
4234-XTNEA,0.78859,1,0,train,Month-to-month,Electronic check,Fiber optic,2,79.95
1297-VQDRP,0.15326,0,0,train,One year,Credit card (automatic),Fiber optic,68,107.15
9282-IZGQK,0.859666,1,1,train,Month-to-month,Electronic check,Fiber optic,1,85.0
5348-CAGXB,0.760496,1,0,train,Month-to-month,Electronic check,Fiber optic,12,89.55
0621-HJWXJ,0.245911,1,0,train,Month-to-month,Bank transfer (automatic),Fiber optic,63,81.55
5844-QVTAT,0.047529,0,0,train,One year,Mailed check,DSL,33,58.45
8905-IAZPF,0.136143,0,0,train,One year,Credit card (automatic),Fiber optic,69,95.65
5394-MEITZ,0.02178,0,0,train,Two year,Bank transfer (automatic),DSL,60,80.6
6859-QNXIQ,0.036333,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,113.1
2782-LFZVW,0.502766,1,0,test,Month-to-month,Mailed check,DSL,11,58.95
2866-IKBTM,0.190824,0,0,train,Month-to-month,Mailed check,No,1,19.55
1342-JPNKI,0.685262,1,1,train,Month-to-month,Bank transfer (automatic),Fiber optic,10,86.05
2817-NTQDO,0.261256,1,1,train,Month-to-month,Credit card (automatic),DSL,13,45.55
7129-AZJDE,0.195979,0,0,train,One year,Bank transfer (automatic),Fiber optic,34,78.95
6986-IJDHX,0.251207,1,1,train,Month-to-month,Mailed check,Fiber optic,39,86.3
2560-PPCHE,0.155077,0,0,train,One year,Bank transfer (automatic),Fiber optic,65,105.05
4676-MQUEA,0.226959,0,0,train,One year,Bank transfer (automatic),Fiber optic,50,101.9
8138-EALND,0.087318,0,0,train,Month-to-month,Mailed check,No,15,19.75
3580-HYCSP,0.044899,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,110.3
1352-HNSAW,0.040233,0,0,train,Two year,Bank transfer (automatic),Fiber optic,72,115.6
2075-PUEPR,0.00778,0,0,test,Two year,Bank transfer (automatic),No,55,19.35
1982-FEBTD,0.022078,0,0,train,Two year,Credit card (automatic),No,23,25.6
5301-GAUUY,0.366995,1,1,test,Month-to-month,Bank transfer (automatic),Fiber optic,32,80.35
5791-KAJFD,0.071294,0,0,train,One year,Bank transfer (automatic),DSL,56,68.75
2654-VBVPB,0.168565,0,0,train,Month-to-month,Bank transfer (automatic),No,1,19.9
1154-HYWWO,0.029046,0,0,train,One year,Mailed check,DSL,38,70.6
2501-XWWTZ,0.548295,1,0,test,Month-to-month,Electronic check,Fiber optic,11,70.2
3716-UVSPD,0.422582,1,0,train,Month-to-month,Electronic check,DSL,1,49.3
6815-ABQFQ,0.274032,1,0,test,One year,Electronic check,Fiber optic,56,107.25
7343-EOBEU,0.309819,1,0,train,Month-to-month,Mailed check,No,3,23.6
3701-SFMUH,0.290385,1,0,train,Month-to-month,Credit card (automatic),DSL,7,69.7
6103-LIANB,0.114175,0,0,train,Two year,Credit card (automatic),Fiber optic,59,99.5
7319-VENRZ,0.320866,1,0,train,Month-to-month,Bank transfer (automatic),DSL,7,64.3
5846-NEQVZ,0.007482,0,0,train,Two year,Credit card (automatic),DSL,71,70.85
6967-QIQRV,0.215059,0,0,train,One year,Electronic check,Fiber optic,15,101.9
5781-RFZRP,0.010528,0,0,train,Two year,Credit card (automatic),DSL,71,73.5
0939-YAPAF,0.634429,1,1,train,Month-to-month,Electronic check,Fiber optic,35,100.25
0308-IVGOK,0.216157,0,0,train,One year,Credit card (automatic),DSL,11,40.4
7293-LSCDV,0.007408,0,0,train,Two year,Credit card (automatic),No,60,19.25
7025-WCBNE,0.013958,0,0,train,Two year,Bank transfer (automatic),DSL,47,59.6
5756-JYOJT,0.138754,0,0,train,One year,Credit card (automatic),DSL,11,64.9
4710-FDUIZ,0.218518,0,1,train,One year,Credit card (automatic),Fiber optic,56,100.3
6030-REHUX,0.576356,1,0,train,Month-to-month,Electronic check,Fiber optic,28,110.85
9548-LIGTA,0.023083,0,0,train,Two year,Mailed check,DSL,61,81.05
5150-LJNSR,0.150209,0,0,train,One year,Bank transfer (automatic),Fiber optic,31,98.05
